stock_name,date,year,month,position
38.32 Wallberg Invest SA,2025-01,2025,1,26560.0
38.32 Wallberg Invest SA,2025-02,2025,2,26560.0
38.32 Wallberg Invest SA,2025-03,2025,3,26560.0
38.32 Wallberg Invest SA,2025-04,2025,4,28120.0
38.32 Wallberg Invest SA,2025-05,2025,5,28120.0
38.32 Wallberg Invest SA,2025-06,2025,6,28120.0
38.32 Wallberg Invest SA,2025-07,2025,7,26560.0
38.32 Wallberg Invest SA,2025-08,2025,8,26560.0
38.32 Wallberg Invest SA,2025-09,2025,9,26560.0
38.32 Wallberg Invest SA,2025-10,2025,10,27340.0
38.33 KBC Group NV,2007-01,2007,1,14550.0
38.33 KBC Group NV,2007-02,2007,2,14550.0
38.33 KBC Group NV,2007-03,2007,3,14550.0
38.33 KBC Group NV,2007-04,2007,4,50910.0
38.33 KBC Group NV,2007-05,2007,5,50910.0
38.33 KBC Group NV,2007-06,2007,6,50910.0
38.33 KBC Group NV,2007-07,2007,7,54550.0
38.33 KBC Group NV,2007-08,2007,8,54550.0
38.33 KBC Group NV,2007-09,2007,9,54550.0
38.33 KBC Group NV,2007-10,2007,10,200000.0
38.33 KBC Group NV,2007-11,2007,11,200000.0
38.33 KBC Group NV,2007-12,2007,12,200000.0
38.33 KBC Group NV,2008-01,2008,1,200000.0
38.33 KBC Group NV,2008-02,2008,2,200000.0
38.33 KBC Group NV,2008-03,2008,3,200000.0
38.33 KBC Group NV,2008-04,2008,4,500000.0
38.33 KBC Group NV,2008-05,2008,5,500000.0
38.33 KBC Group NV,2008-06,2008,6,500000.0
38.33 KBC Group NV,2008-07,2008,7,500000.0
38.33 KBC Group NV,2008-08,2008,8,500000.0
38.33 KBC Group NV,2008-09,2008,9,500000.0
38.33 KBC Group NV,2008-10,2008,10,0.0
38.33 KBC Group NV,2008-11,2008,11,0.0
38.33 KBC Group NV,2008-12,2008,12,0.0
38.33 KBC Group NV,2009-01,2009,1,0.0
38.33 KBC Group NV,2009-02,2009,2,0.0
38.33 KBC Group NV,2009-03,2009,3,0.0
38.33 KBC Group NV,2009-04,2009,4,0.0
38.33 KBC Group NV,2009-05,2009,5,0.0
38.33 KBC Group NV,2009-06,2009,6,0.0
38.33 KBC Group NV,2009-07,2009,7,0.0
38.33 KBC Group NV,2009-08,2009,8,0.0
38.33 KBC Group NV,2009-09,2009,9,0.0
38.33 KBC Group NV,2009-10,2009,10,0.0
38.33 KBC Group NV,2009-11,2009,11,0.0
38.33 KBC Group NV,2009-12,2009,12,0.0
38.33 KBC Group NV,2010-01,2010,1,0.0
38.33 KBC Group NV,2010-02,2010,2,0.0
38.33 KBC Group NV,2010-03,2010,3,0.0
38.33 KBC Group NV,2010-04,2010,4,0.0
38.33 KBC Group NV,2010-05,2010,5,0.0
38.33 KBC Group NV,2010-06,2010,6,0.0
38.33 KBC Group NV,2010-07,2010,7,0.0
38.33 KBC Group NV,2010-08,2010,8,0.0
38.33 KBC Group NV,2010-09,2010,9,0.0
38.33 KBC Group NV,2010-10,2010,10,0.0
38.33 KBC Group NV,2010-11,2010,11,0.0
38.33 KBC Group NV,2010-12,2010,12,0.0
38.33 KBC Group NV,2011-01,2011,1,0.0
38.33 KBC Group NV,2011-02,2011,2,0.0
38.33 KBC Group NV,2011-03,2011,3,0.0
38.33 KBC Group NV,2011-04,2011,4,0.0
38.33 KBC Group NV,2011-05,2011,5,0.0
38.33 KBC Group NV,2011-06,2011,6,0.0
38.33 KBC Group NV,2011-07,2011,7,0.0
38.33 KBC Group NV,2011-08,2011,8,0.0
38.33 KBC Group NV,2011-09,2011,9,0.0
38.33 KBC Group NV,2011-10,2011,10,0.0
38.33 KBC Group NV,2011-11,2011,11,0.0
38.33 KBC Group NV,2011-12,2011,12,0.0
38.33 KBC Group NV,2012-01,2012,1,0.0
38.33 KBC Group NV,2012-02,2012,2,0.0
38.33 KBC Group NV,2012-03,2012,3,0.0
38.33 KBC Group NV,2012-04,2012,4,0.0
38.33 KBC Group NV,2012-05,2012,5,0.0
38.33 KBC Group NV,2012-06,2012,6,0.0
38.33 KBC Group NV,2012-07,2012,7,0.0
38.33 KBC Group NV,2012-08,2012,8,0.0
38.33 KBC Group NV,2012-09,2012,9,0.0
38.33 KBC Group NV,2012-10,2012,10,0.0
38.33 KBC Group NV,2012-11,2012,11,0.0
38.33 KBC Group NV,2012-12,2012,12,0.0
38.33 KBC Group NV,2013-01,2013,1,0.0
38.33 KBC Group NV,2013-02,2013,2,0.0
38.33 KBC Group NV,2013-03,2013,3,0.0
38.33 KBC Group NV,2013-04,2013,4,0.0
38.33 KBC Group NV,2013-05,2013,5,0.0
38.33 KBC Group NV,2013-06,2013,6,0.0
38.33 KBC Group NV,2013-07,2013,7,0.0
38.33 KBC Group NV,2013-08,2013,8,0.0
38.33 KBC Group NV,2013-09,2013,9,0.0
38.33 KBC Group NV,2013-10,2013,10,0.0
38.33 KBC Group NV,2013-11,2013,11,0.0
38.33 KBC Group NV,2013-12,2013,12,0.0
38.33 KBC Group NV,2014-01,2014,1,0.0
38.33 KBC Group NV,2014-02,2014,2,0.0
38.33 KBC Group NV,2014-03,2014,3,0.0
38.33 KBC Group NV,2014-04,2014,4,0.0
38.33 KBC Group NV,2014-05,2014,5,0.0
38.33 KBC Group NV,2014-06,2014,6,0.0
38.33 KBC Group NV,2014-07,2014,7,0.0
38.33 KBC Group NV,2014-08,2014,8,0.0
38.33 KBC Group NV,2014-09,2014,9,0.0
38.33 KBC Group NV,2014-10,2014,10,0.0
38.33 KBC Group NV,2014-11,2014,11,0.0
38.33 KBC Group NV,2014-12,2014,12,0.0
38.33 KBC Group NV,2015-01,2015,1,0.0
38.33 KBC Group NV,2015-02,2015,2,0.0
38.33 KBC Group NV,2015-03,2015,3,0.0
38.33 KBC Group NV,2015-04,2015,4,0.0
38.33 KBC Group NV,2015-05,2015,5,0.0
38.33 KBC Group NV,2015-06,2015,6,0.0
38.33 KBC Group NV,2015-07,2015,7,0.0
38.33 KBC Group NV,2015-08,2015,8,0.0
38.33 KBC Group NV,2015-09,2015,9,0.0
38.33 KBC Group NV,2015-10,2015,10,0.0
38.33 KBC Group NV,2015-11,2015,11,0.0
38.33 KBC Group NV,2015-12,2015,12,0.0
38.33 KBC Group NV,2016-01,2016,1,0.0
38.33 KBC Group NV,2016-02,2016,2,0.0
38.33 KBC Group NV,2016-03,2016,3,0.0
38.33 KBC Group NV,2016-04,2016,4,0.0
38.33 KBC Group NV,2016-05,2016,5,0.0
38.33 KBC Group NV,2016-06,2016,6,0.0
38.33 KBC Group NV,2016-07,2016,7,0.0
38.33 KBC Group NV,2016-08,2016,8,0.0
38.33 KBC Group NV,2016-09,2016,9,0.0
38.33 KBC Group NV,2016-10,2016,10,0.0
38.33 KBC Group NV,2016-11,2016,11,0.0
38.33 KBC Group NV,2016-12,2016,12,0.0
38.33 KBC Group NV,2017-01,2017,1,0.0
38.33 KBC Group NV,2017-02,2017,2,0.0
38.33 KBC Group NV,2017-03,2017,3,0.0
38.33 KBC Group NV,2017-04,2017,4,0.0
38.33 KBC Group NV,2017-05,2017,5,0.0
38.33 KBC Group NV,2017-06,2017,6,0.0
38.33 KBC Group NV,2017-07,2017,7,0.0
38.33 KBC Group NV,2017-08,2017,8,0.0
38.33 KBC Group NV,2017-09,2017,9,0.0
38.33 KBC Group NV,2017-10,2017,10,0.0
38.33 KBC Group NV,2017-11,2017,11,0.0
38.33 KBC Group NV,2017-12,2017,12,0.0
38.33 KBC Group NV,2018-01,2018,1,0.0
38.33 KBC Group NV,2018-02,2018,2,0.0
38.33 KBC Group NV,2018-03,2018,3,0.0
38.33 KBC Group NV,2018-04,2018,4,0.0
38.33 KBC Group NV,2018-05,2018,5,0.0
38.33 KBC Group NV,2018-06,2018,6,0.0
38.33 KBC Group NV,2018-07,2018,7,0.0
38.33 KBC Group NV,2018-08,2018,8,0.0
38.33 KBC Group NV,2018-09,2018,9,0.0
38.33 KBC Group NV,2018-10,2018,10,0.0
38.33 KBC Group NV,2018-11,2018,11,0.0
38.33 KBC Group NV,2018-12,2018,12,0.0
38.33 KBC Group NV,2019-01,2019,1,0.0
38.33 KBC Group NV,2019-02,2019,2,0.0
38.33 KBC Group NV,2019-03,2019,3,0.0
38.33 KBC Group NV,2019-04,2019,4,0.0
38.33 KBC Group NV,2019-05,2019,5,0.0
38.33 KBC Group NV,2019-06,2019,6,0.0
38.33 KBC Group NV,2019-07,2019,7,0.0
38.33 KBC Group NV,2019-08,2019,8,0.0
38.33 KBC Group NV,2019-09,2019,9,0.0
38.33 KBC Group NV,2019-10,2019,10,0.0
38.33 KBC Group NV,2019-11,2019,11,0.0
38.33 KBC Group NV,2019-12,2019,12,0.0
38.33 KBC Group NV,2020-01,2020,1,0.0
38.33 KBC Group NV,2020-02,2020,2,0.0
38.33 KBC Group NV,2020-03,2020,3,0.0
38.33 KBC Group NV,2020-04,2020,4,0.0
38.33 KBC Group NV,2020-05,2020,5,0.0
38.33 KBC Group NV,2020-06,2020,6,0.0
38.33 KBC Group NV,2020-07,2020,7,0.0
38.33 KBC Group NV,2020-08,2020,8,0.0
38.33 KBC Group NV,2020-09,2020,9,0.0
38.33 KBC Group NV,2020-10,2020,10,0.0
38.33 KBC Group NV,2020-11,2020,11,0.0
38.33 KBC Group NV,2020-12,2020,12,0.0
38.33 KBC Group NV,2021-01,2021,1,16360.0
38.33 KBC Group NV,2021-02,2021,2,16360.0
38.33 KBC Group NV,2021-03,2021,3,16360.0
38.33 KBC Group NV,2021-04,2021,4,18180.0
38.33 KBC Group NV,2021-05,2021,5,18180.0
38.33 KBC Group NV,2021-06,2021,6,18180.0
38.33 KBC Group NV,2021-07,2021,7,45450.0
38.33 KBC Group NV,2021-08,2021,8,45450.0
38.33 KBC Group NV,2021-09,2021,9,45450.0
38.33 KBC Group NV,2021-10,2021,10,43640.0
38.33 KBC Group NV,2021-11,2021,11,43640.0
38.33 KBC Group NV,2021-12,2021,12,43640.0
38.33 KBC Group NV,2022-01,2022,1,32729.999999999996
38.33 KBC Group NV,2022-02,2022,2,32729.999999999996
38.33 KBC Group NV,2022-03,2022,3,32729.999999999996
38.33 KBC Group NV,2022-04,2022,4,34550.0
38.33 KBC Group NV,2022-05,2022,5,34550.0
38.33 KBC Group NV,2022-06,2022,6,34550.0
38.33 KBC Group NV,2022-07,2022,7,50910.0
38.33 KBC Group NV,2022-08,2022,8,50910.0
38.33 KBC Group NV,2022-09,2022,9,50910.0
38.33 KBC Group NV,2022-10,2022,10,50910.0
38.33 KBC Group NV,2022-11,2022,11,50910.0
38.33 KBC Group NV,2022-12,2022,12,50910.0
38.33 KBC Group NV,2023-01,2023,1,30910.0
38.33 KBC Group NV,2023-02,2023,2,30910.0
38.33 KBC Group NV,2023-03,2023,3,30910.0
38.33 KBC Group NV,2023-04,2023,4,32729.999999999996
38.33 KBC Group NV,2023-05,2023,5,32729.999999999996
38.33 KBC Group NV,2023-06,2023,6,32729.999999999996
38.33 KBC Group NV,2023-07,2023,7,27270.0
38.33 KBC Group NV,2023-08,2023,8,27270.0
38.33 KBC Group NV,2023-09,2023,9,27270.0
38.33 KBC Group NV,2023-10,2023,10,27270.0
38.33 KBC Group NV,2023-11,2023,11,27270.0
38.33 KBC Group NV,2023-12,2023,12,27270.0
38.33 KBC Group NV,2024-01,2024,1,27270.0
38.33 KBC Group NV,2024-02,2024,2,27270.0
38.33 KBC Group NV,2024-03,2024,3,27270.0
38.33 KBC Group NV,2024-04,2024,4,27270.0
38.33 KBC Group NV,2024-05,2024,5,27270.0
38.33 KBC Group NV,2024-06,2024,6,27270.0
38.33 KBC Group NV,2024-07,2024,7,27270.0
38.33 KBC Group NV,2024-08,2024,8,27270.0
38.33 KBC Group NV,2024-09,2024,9,27270.0
38.33 KBC Group NV,2024-10,2024,10,27270.0
38.33 KBC Group NV,2024-11,2024,11,27270.0
38.33 KBC Group NV,2024-12,2024,12,27270.0
38.33 KBC Group NV,2025-01,2025,1,23640.0
38.33 KBC Group NV,2025-02,2025,2,23640.0
38.33 KBC Group NV,2025-03,2025,3,23640.0
38.33 KBC Group NV,2025-04,2025,4,25450.0
38.33 KBC Group NV,2025-05,2025,5,25450.0
38.33 KBC Group NV,2025-06,2025,6,25450.0
38.33 KBC Group NV,2025-07,2025,7,27270.0
38.33 KBC Group NV,2025-08,2025,8,27270.0
38.33 KBC Group NV,2025-09,2025,9,27270.0
38.33 KBC Group NV,2025-10,2025,10,27270.0
38.34 LOYS AG,2017-01,2017,1,22560.0
38.34 LOYS AG,2017-02,2017,2,22560.0
38.34 LOYS AG,2017-03,2017,3,22560.0
38.34 LOYS AG,2017-04,2017,4,30000.0
38.34 LOYS AG,2017-05,2017,5,30000.0
38.34 LOYS AG,2017-06,2017,6,30000.0
38.34 LOYS AG,2017-07,2017,7,0.0
38.34 LOYS AG,2017-08,2017,8,0.0
38.34 LOYS AG,2017-09,2017,9,0.0
38.34 LOYS AG,2017-10,2017,10,0.0
38.34 LOYS AG,2017-11,2017,11,0.0
38.34 LOYS AG,2017-12,2017,12,0.0
38.34 LOYS AG,2018-01,2018,1,0.0
38.34 LOYS AG,2018-02,2018,2,0.0
38.34 LOYS AG,2018-03,2018,3,0.0
38.34 LOYS AG,2018-04,2018,4,0.0
38.34 LOYS AG,2018-05,2018,5,0.0
38.34 LOYS AG,2018-06,2018,6,0.0
38.34 LOYS AG,2018-07,2018,7,0.0
38.34 LOYS AG,2018-08,2018,8,0.0
38.34 LOYS AG,2018-09,2018,9,0.0
38.34 LOYS AG,2018-10,2018,10,0.0
38.34 LOYS AG,2018-11,2018,11,0.0
38.34 LOYS AG,2018-12,2018,12,0.0
38.34 LOYS AG,2019-01,2019,1,0.0
38.34 LOYS AG,2019-02,2019,2,0.0
38.34 LOYS AG,2019-03,2019,3,0.0
38.34 LOYS AG,2019-04,2019,4,0.0
38.34 LOYS AG,2019-05,2019,5,0.0
38.34 LOYS AG,2019-06,2019,6,0.0
38.34 LOYS AG,2019-07,2019,7,0.0
38.34 LOYS AG,2019-08,2019,8,0.0
38.34 LOYS AG,2019-09,2019,9,0.0
38.34 LOYS AG,2019-10,2019,10,0.0
38.34 LOYS AG,2019-11,2019,11,0.0
38.34 LOYS AG,2019-12,2019,12,0.0
38.34 LOYS AG,2020-01,2020,1,0.0
38.34 LOYS AG,2020-02,2020,2,0.0
38.34 LOYS AG,2020-03,2020,3,0.0
38.34 LOYS AG,2020-04,2020,4,0.0
38.34 LOYS AG,2020-05,2020,5,0.0
38.34 LOYS AG,2020-06,2020,6,0.0
38.34 LOYS AG,2020-07,2020,7,0.0
38.34 LOYS AG,2020-08,2020,8,0.0
38.34 LOYS AG,2020-09,2020,9,0.0
38.34 LOYS AG,2020-10,2020,10,0.0
38.34 LOYS AG,2020-11,2020,11,0.0
38.34 LOYS AG,2020-12,2020,12,0.0
38.34 LOYS AG,2021-01,2021,1,0.0
38.34 LOYS AG,2021-02,2021,2,0.0
38.34 LOYS AG,2021-03,2021,3,0.0
38.34 LOYS AG,2021-04,2021,4,0.0
38.34 LOYS AG,2021-05,2021,5,0.0
38.34 LOYS AG,2021-06,2021,6,0.0
38.34 LOYS AG,2021-07,2021,7,0.0
38.34 LOYS AG,2021-08,2021,8,0.0
38.34 LOYS AG,2021-09,2021,9,0.0
38.34 LOYS AG,2021-10,2021,10,0.0
38.34 LOYS AG,2021-11,2021,11,0.0
38.34 LOYS AG,2021-12,2021,12,0.0
38.34 LOYS AG,2022-01,2022,1,0.0
38.34 LOYS AG,2022-02,2022,2,0.0
38.34 LOYS AG,2022-03,2022,3,0.0
38.34 LOYS AG,2022-04,2022,4,0.0
38.34 LOYS AG,2022-05,2022,5,0.0
38.34 LOYS AG,2022-06,2022,6,0.0
38.34 LOYS AG,2022-07,2022,7,0.0
38.34 LOYS AG,2022-08,2022,8,0.0
38.34 LOYS AG,2022-09,2022,9,0.0
38.34 LOYS AG,2022-10,2022,10,0.0
38.34 LOYS AG,2022-11,2022,11,0.0
38.34 LOYS AG,2022-12,2022,12,0.0
38.34 LOYS AG,2023-01,2023,1,0.0
38.34 LOYS AG,2023-02,2023,2,0.0
38.34 LOYS AG,2023-03,2023,3,0.0
38.34 LOYS AG,2023-04,2023,4,0.0
38.34 LOYS AG,2023-05,2023,5,0.0
38.34 LOYS AG,2023-06,2023,6,0.0
38.34 LOYS AG,2023-07,2023,7,0.0
38.34 LOYS AG,2023-08,2023,8,0.0
38.34 LOYS AG,2023-09,2023,9,0.0
38.34 LOYS AG,2023-10,2023,10,0.0
38.34 LOYS AG,2023-11,2023,11,0.0
38.34 LOYS AG,2023-12,2023,12,0.0
38.34 LOYS AG,2024-01,2024,1,0.0
38.34 LOYS AG,2024-02,2024,2,0.0
38.34 LOYS AG,2024-03,2024,3,0.0
38.34 LOYS AG,2024-04,2024,4,0.0
38.34 LOYS AG,2024-05,2024,5,0.0
38.34 LOYS AG,2024-06,2024,6,0.0
38.34 LOYS AG,2024-07,2024,7,0.0
38.34 LOYS AG,2024-08,2024,8,0.0
38.34 LOYS AG,2024-09,2024,9,0.0
38.34 LOYS AG,2024-10,2024,10,0.0
38.34 LOYS AG,2024-11,2024,11,0.0
38.34 LOYS AG,2024-12,2024,12,0.0
38.34 LOYS AG,2025-01,2025,1,25000.0
38.34 LOYS AG,2025-02,2025,2,25000.0
38.34 LOYS AG,2025-03,2025,3,25000.0
38.34 LOYS AG,2025-04,2025,4,25110.0
38.34 LOYS AG,2025-05,2025,5,25110.0
38.34 LOYS AG,2025-06,2025,6,25110.0
38.34 LOYS AG,2025-07,2025,7,25000.0
38.35 Credit Agricole Group,2016-10,2016,10,8180.0
38.35 Credit Agricole Group,2016-11,2016,11,8180.0
38.35 Credit Agricole Group,2016-12,2016,12,8180.0
38.35 Credit Agricole Group,2017-01,2017,1,6360.0
38.35 Credit Agricole Group,2017-02,2017,2,6360.0
38.35 Credit Agricole Group,2017-03,2017,3,6360.0
38.35 Credit Agricole Group,2017-04,2017,4,6360.0
38.35 Credit Agricole Group,2017-05,2017,5,6360.0
38.35 Credit Agricole Group,2017-06,2017,6,6360.0
38.35 Credit Agricole Group,2017-07,2017,7,10910.0
38.35 Credit Agricole Group,2017-08,2017,8,10910.0
38.35 Credit Agricole Group,2017-09,2017,9,10910.0
38.35 Credit Agricole Group,2017-10,2017,10,9090.0
38.35 Credit Agricole Group,2017-11,2017,11,9090.0
38.35 Credit Agricole Group,2017-12,2017,12,9090.0
38.35 Credit Agricole Group,2018-01,2018,1,0.0
38.35 Credit Agricole Group,2018-02,2018,2,0.0
38.35 Credit Agricole Group,2018-03,2018,3,0.0
38.35 Credit Agricole Group,2018-04,2018,4,10000.0
38.35 Credit Agricole Group,2018-05,2018,5,10000.0
38.35 Credit Agricole Group,2018-06,2018,6,10000.0
38.35 Credit Agricole Group,2018-07,2018,7,6360.0
38.35 Credit Agricole Group,2018-08,2018,8,6360.0
38.35 Credit Agricole Group,2018-09,2018,9,6360.0
38.35 Credit Agricole Group,2018-10,2018,10,8180.0
38.35 Credit Agricole Group,2018-11,2018,11,8180.0
38.35 Credit Agricole Group,2018-12,2018,12,8180.0
38.35 Credit Agricole Group,2019-01,2019,1,6360.0
38.35 Credit Agricole Group,2019-02,2019,2,6360.0
38.35 Credit Agricole Group,2019-03,2019,3,6360.0
38.35 Credit Agricole Group,2019-04,2019,4,5450.0
38.35 Credit Agricole Group,2019-05,2019,5,5450.0
38.35 Credit Agricole Group,2019-06,2019,6,5450.0
38.35 Credit Agricole Group,2019-07,2019,7,7270.0
38.35 Credit Agricole Group,2019-08,2019,8,7270.0
38.35 Credit Agricole Group,2019-09,2019,9,7270.0
38.35 Credit Agricole Group,2019-10,2019,10,6360.0
38.35 Credit Agricole Group,2019-11,2019,11,6360.0
38.35 Credit Agricole Group,2019-12,2019,12,6360.0
38.35 Credit Agricole Group,2020-01,2020,1,7270.0
38.35 Credit Agricole Group,2020-02,2020,2,7270.0
38.35 Credit Agricole Group,2020-03,2020,3,7270.0
38.35 Credit Agricole Group,2020-04,2020,4,7270.0
38.35 Credit Agricole Group,2020-05,2020,5,7270.0
38.35 Credit Agricole Group,2020-06,2020,6,7270.0
38.35 Credit Agricole Group,2020-07,2020,7,7270.0
38.35 Credit Agricole Group,2020-08,2020,8,7270.0
38.35 Credit Agricole Group,2020-09,2020,9,7270.0
38.35 Credit Agricole Group,2020-10,2020,10,6360.0
38.35 Credit Agricole Group,2020-11,2020,11,6360.0
38.35 Credit Agricole Group,2020-12,2020,12,6360.0
38.35 Credit Agricole Group,2021-01,2021,1,100000.0
38.35 Credit Agricole Group,2021-02,2021,2,100000.0
38.35 Credit Agricole Group,2021-03,2021,3,100000.0
38.35 Credit Agricole Group,2021-04,2021,4,128180.0
38.35 Credit Agricole Group,2021-05,2021,5,128180.0
38.35 Credit Agricole Group,2021-06,2021,6,128180.0
38.35 Credit Agricole Group,2021-07,2021,7,190000.0
38.35 Credit Agricole Group,2021-08,2021,8,190000.0
38.35 Credit Agricole Group,2021-09,2021,9,190000.0
38.35 Credit Agricole Group,2021-10,2021,10,250000.0
38.35 Credit Agricole Group,2021-11,2021,11,250000.0
38.35 Credit Agricole Group,2021-12,2021,12,250000.0
38.35 Credit Agricole Group,2022-01,2022,1,100000.0
38.35 Credit Agricole Group,2022-02,2022,2,100000.0
38.35 Credit Agricole Group,2022-03,2022,3,100000.0
38.35 Credit Agricole Group,2022-04,2022,4,100000.0
38.35 Credit Agricole Group,2022-05,2022,5,100000.0
38.35 Credit Agricole Group,2022-06,2022,6,100000.0
38.35 Credit Agricole Group,2022-07,2022,7,100000.0
38.35 Credit Agricole Group,2022-08,2022,8,100000.0
38.35 Credit Agricole Group,2022-09,2022,9,100000.0
38.35 Credit Agricole Group,2022-10,2022,10,100000.0
38.35 Credit Agricole Group,2022-11,2022,11,100000.0
38.35 Credit Agricole Group,2022-12,2022,12,100000.0
38.35 Credit Agricole Group,2023-01,2023,1,100000.0
38.35 Credit Agricole Group,2023-02,2023,2,100000.0
38.35 Credit Agricole Group,2023-03,2023,3,100000.0
38.35 Credit Agricole Group,2023-04,2023,4,100000.0
38.35 Credit Agricole Group,2023-05,2023,5,100000.0
38.35 Credit Agricole Group,2023-06,2023,6,100000.0
38.35 Credit Agricole Group,2023-07,2023,7,100000.0
38.35 Credit Agricole Group,2023-08,2023,8,100000.0
38.35 Credit Agricole Group,2023-09,2023,9,100000.0
38.35 Credit Agricole Group,2023-10,2023,10,100000.0
38.35 Credit Agricole Group,2023-11,2023,11,100000.0
38.35 Credit Agricole Group,2023-12,2023,12,100000.0
38.35 Credit Agricole Group,2024-01,2024,1,150000.0
38.35 Credit Agricole Group,2024-02,2024,2,150000.0
38.35 Credit Agricole Group,2024-03,2024,3,150000.0
38.35 Credit Agricole Group,2024-04,2024,4,170910.0
38.35 Credit Agricole Group,2024-05,2024,5,170910.0
38.35 Credit Agricole Group,2024-06,2024,6,170910.0
38.35 Credit Agricole Group,2024-07,2024,7,100000.0
38.35 Credit Agricole Group,2024-08,2024,8,100000.0
38.35 Credit Agricole Group,2024-09,2024,9,100000.0
38.35 Credit Agricole Group,2024-10,2024,10,100000.0
38.35 Credit Agricole Group,2024-11,2024,11,100000.0
38.35 Credit Agricole Group,2024-12,2024,12,100000.0
38.35 Credit Agricole Group,2025-01,2025,1,74550.0
38.35 Credit Agricole Group,2025-02,2025,2,74550.0
38.35 Credit Agricole Group,2025-03,2025,3,74550.0
38.35 Credit Agricole Group,2025-04,2025,4,19090.0
38.35 Credit Agricole Group,2025-05,2025,5,19090.0
38.35 Credit Agricole Group,2025-06,2025,6,19090.0
38.35 Credit Agricole Group,2025-07,2025,7,18180.0
38.36 Bantleon GmbH,2022-07,2022,7,0.0
38.36 Bantleon GmbH,2022-08,2022,8,0.0
38.36 Bantleon GmbH,2022-09,2022,9,0.0
38.36 Bantleon GmbH,2022-10,2022,10,0.0
38.36 Bantleon GmbH,2022-11,2022,11,0.0
38.36 Bantleon GmbH,2022-12,2022,12,0.0
38.36 Bantleon GmbH,2023-01,2023,1,0.0
38.36 Bantleon GmbH,2023-02,2023,2,0.0
38.36 Bantleon GmbH,2023-03,2023,3,0.0
38.36 Bantleon GmbH,2023-04,2023,4,0.0
38.36 Bantleon GmbH,2023-05,2023,5,0.0
38.36 Bantleon GmbH,2023-06,2023,6,0.0
38.36 Bantleon GmbH,2023-07,2023,7,0.0
38.36 Bantleon GmbH,2023-08,2023,8,0.0
38.36 Bantleon GmbH,2023-09,2023,9,0.0
38.36 Bantleon GmbH,2023-10,2023,10,0.0
38.36 Bantleon GmbH,2023-11,2023,11,0.0
38.36 Bantleon GmbH,2023-12,2023,12,0.0
38.36 Bantleon GmbH,2024-01,2024,1,0.0
38.36 Bantleon GmbH,2024-02,2024,2,0.0
38.36 Bantleon GmbH,2024-03,2024,3,0.0
38.36 Bantleon GmbH,2024-04,2024,4,0.0
38.36 Bantleon GmbH,2024-05,2024,5,0.0
38.36 Bantleon GmbH,2024-06,2024,6,0.0
38.36 Bantleon GmbH,2024-07,2024,7,0.0
38.36 Bantleon GmbH,2024-08,2024,8,0.0
38.36 Bantleon GmbH,2024-09,2024,9,0.0
38.36 Bantleon GmbH,2024-10,2024,10,0.0
38.36 Bantleon GmbH,2024-11,2024,11,0.0
38.36 Bantleon GmbH,2024-12,2024,12,0.0
38.36 Bantleon GmbH,2025-01,2025,1,65120.00000000001
38.36 Bantleon GmbH,2025-02,2025,2,65120.00000000001
38.36 Bantleon GmbH,2025-03,2025,3,65120.00000000001
38.36 Bantleon GmbH,2025-04,2025,4,0.0
38.36 Bantleon GmbH,2025-05,2025,5,0.0
38.36 Bantleon GmbH,2025-06,2025,6,0.0
38.36 Bantleon GmbH,2025-07,2025,7,20000.0
38.36 Bantleon GmbH,2025-08,2025,8,20000.0
38.36 Bantleon GmbH,2025-09,2025,9,20000.0
38.36 Bantleon GmbH,2025-10,2025,10,20000.0
38.37 Mirae Asset Finnancial Group,2021-10,2021,10,18460.0
38.37 Mirae Asset Finnancial Group,2021-11,2021,11,18460.0
38.37 Mirae Asset Finnancial Group,2021-12,2021,12,18460.0
38.37 Mirae Asset Finnancial Group,2022-01,2022,1,18460.0
38.37 Mirae Asset Finnancial Group,2022-02,2022,2,18460.0
38.37 Mirae Asset Finnancial Group,2022-03,2022,3,18460.0
38.37 Mirae Asset Finnancial Group,2022-04,2022,4,18460.0
38.37 Mirae Asset Finnancial Group,2022-05,2022,5,18460.0
38.37 Mirae Asset Finnancial Group,2022-06,2022,6,18460.0
38.37 Mirae Asset Finnancial Group,2022-07,2022,7,18460.0
38.37 Mirae Asset Finnancial Group,2022-08,2022,8,18460.0
38.37 Mirae Asset Finnancial Group,2022-09,2022,9,18460.0
38.37 Mirae Asset Finnancial Group,2022-10,2022,10,18460.0
38.37 Mirae Asset Finnancial Group,2022-11,2022,11,18460.0
38.37 Mirae Asset Finnancial Group,2022-12,2022,12,18460.0
38.37 Mirae Asset Finnancial Group,2023-01,2023,1,18460.0
38.37 Mirae Asset Finnancial Group,2023-02,2023,2,18460.0
38.37 Mirae Asset Finnancial Group,2023-03,2023,3,18460.0
38.37 Mirae Asset Finnancial Group,2023-04,2023,4,18460.0
38.37 Mirae Asset Finnancial Group,2023-05,2023,5,18460.0
38.37 Mirae Asset Finnancial Group,2023-06,2023,6,18460.0
38.37 Mirae Asset Finnancial Group,2023-07,2023,7,18460.0
38.37 Mirae Asset Finnancial Group,2023-08,2023,8,18460.0
38.37 Mirae Asset Finnancial Group,2023-09,2023,9,18460.0
38.37 Mirae Asset Finnancial Group,2023-10,2023,10,18460.0
38.37 Mirae Asset Finnancial Group,2023-11,2023,11,18460.0
38.37 Mirae Asset Finnancial Group,2023-12,2023,12,18460.0
